TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,町丁字コード6桁,地域階層レベル,総数,医療需要者数合計,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,5,男女,秘匿処理,秘匿先情報,合算地域,年齢「不詳」,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）20～69歳,-,-.1,中江医院,佐藤医院,医療法人慈愛会 石田医院,医療法人社団健育会 西伊豆健育会病院附属土肥クリニック,医療法人社団健育会西伊豆健育会病院,医療法人社団正仁会 加藤内科,池田医院,西伊豆町安良里診療所,西伊豆町田子診療所,LON,LAT,dist_km,total_patients,town,town_norm,match_type
22305021031,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21031.0,21031.0,4.0,96,6.745060000000001,7.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,7.0,5.0,6.0,4.0,3.0,6.0,11.0,14.0,5.0,4.0,5.0,0.0,0.0,0.2653,0.31176,0.0736,0.07377,0.02367,0.02837,0.0960299999999999,0.1005899999999999,0.24507,0.1956,0.2637,0.23004,0.1896,0.48606,1.03345,1.56758,0.6005,0.45932,0.50105,0.0,0.0,5066.0,総数,,,,-,15,36,45,28,9,39,5130,53.9375,0.0,0.0,0.0,122.0,0.0,0.0,0.0,119.0,0.0,138.7817221656592,34.740736395824506,9.637373700772846,241.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22222053007,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53007.0,53007.0,4.0,96,7.459740000000001,4.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,9.0,8.0,10.0,9.0,11.0,12.0,8.0,2.0,0.0,0.0,0.1516,0.10392,0.0,0.0,0.07101,0.0851099999999999,0.06402,0.06706,0.07002,0.15648,0.21975,0.51759,0.5056,0.8101,0.84555,1.23167,1.4412,0.91864,0.20042,0.0,0.0,4551.0,総数,,,,-,6,38,52,33,10,48,5875,61.69792,143.0,0.0,0.0,1037.0,1426.0,0.0,594.0,1289.0,528.0,138.80133744238003,34.90997238722095,9.692140975208378,5017.0,伊豆市土肥,伊豆市土肥,code_in_car30
22222053006,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53006.0,53006.0,4.0,253,17.751649999999998,7.0,5.0,8.0,5.0,5.0,9.0,7.0,7.0,14.0,15.0,14.0,16.0,22.0,31.0,23.0,23.0,15.0,15.0,11.0,1.0,0.0,0.2653,0.2598,0.2944,0.12295,0.11835,0.25533,0.22407,0.2347099999999999,0.49014,0.5868,0.6153000000000001,0.92016,1.3904,2.51131,2.16085,2.57531,1.8015,1.72245,1.10231,0.10021,0.0,4550.0,総数,,,,-,20,114,119,65,27,140,14537,57.9585,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,138.79821879721737,34.91112934001215,9.734465523071973,85.0,伊豆市土肥,伊豆市土肥,code_in_car30
22222053012,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53012.0,53012.0,4.0,47,3.3355100000000006,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,6.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0758,0.10392,0.0736,0.0,0.02367,0.0,0.0960299999999999,0.03353,0.0,0.07824,0.2637,0.17253,0.2528,0.24303,0.6576500000000001,0.33591,0.4804,0.34449,0.10021,0.0,0.0,4556.0,総数,,,,-,6,20,21,11,4,23,2635,56.56383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.81949485776616,34.904637566773516,9.782437463197708,0.0,伊豆市土肥,伊豆市土肥,code_in_car30
22222053003,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53003.0,53003.0,4.0,123,8.44567,4.0,3.0,4.0,6.0,0.0,1.0,2.0,8.0,5.0,9.0,8.0,13.0,9.0,5.0,15.0,11.0,9.0,4.0,6.0,0.0,1.0,0.1516,0.15588,0.1472,0.14754,0.0,0.02837,0.06402,0.26824,0.1750499999999999,0.35208,0.3516,0.74763,0.5688000000000001,0.40505,1.40925,1.23167,1.0809,0.45932,0.6012599999999999,0.0,0.10021,4548.0,総数,,,,-,11,61,51,31,11,60,6922,56.77642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79523647113464,34.9130569086776,9.872756480045327,0.0,伊豆市土肥,伊豆市土肥,code_in_car30
22222053002,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53002.0,53002.0,4.0,405,29.26449,8.0,7.0,12.0,11.0,7.0,14.0,10.0,14.0,28.0,19.0,19.0,20.0,27.0,50.0,49.0,39.0,31.0,25.0,12.0,3.0,0.0,0.3032,0.36372,0.4416,0.27049,0.16569,0.39718,0.3200999999999999,0.4694199999999999,0.98028,0.74328,0.8350500000000001,1.1502,1.7064,4.0504999999999995,4.60355,4.36683,3.7231,2.87075,1.2025199999999998,0.3006299999999999,0.0,4547.0,総数,,,,-,27,169,209,110,40,208,23637,58.86296,0.0,0.0,0.0,280.0,106.0,78.0,63.0,0.0,0.0,138.7928656931837,34.91355939104088,9.878061116643247,527.0,伊豆市土肥,伊豆市土肥,code_in_car30
22305021030,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21030.0,21030.0,4.0,96,6.74857,1.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,8.0,2.0,9.0,6.0,7.0,15.0,14.0,3.0,3.0,2.0,2.0,0.0,0.0379,0.05196,0.1472,0.12295,0.04734,0.02837,0.1600499999999999,0.1005899999999999,0.10503,0.31296,0.0879,0.51759,0.3792,0.56707,1.40925,1.56758,0.3603,0.34449,0.20042,0.20042,0.0,5065.0,総数,,,,-,6,44,46,24,7,46,5498,57.77083,0.0,0.0,131.0,0.0,0.0,0.0,64.0,0.0,0.0,138.78739159393805,34.738364457313715,9.971169630868978,195.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22222053011,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53011.0,53011.0,4.0,29,2.5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,2.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03912,0.0879,0.05751,0.1896,0.48606,0.1879,0.22394,0.3603,0.45932,0.40084,0.10021,0.0,4555.0,総数,,,,-,-,7,22,14,9,13,2151,74.67241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82163827989757,34.90564649843781,9.973612873704296,0.0,伊豆市土肥,伊豆市土肥,code_in_car30
22222053001,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,53001.0,53001.0,4.0,283,20.752920000000003,3.0,5.0,6.0,4.0,6.0,10.0,14.0,7.0,8.0,11.0,15.0,23.0,27.0,37.0,26.0,33.0,21.0,13.0,13.0,1.0,0.0,0.1137,0.2598,0.2208,0.09836,0.14202,0.2837,0.44814,0.2347099999999999,0.28008,0.43032,0.65925,1.32273,1.7064,2.99737,2.4427000000000003,3.69501,2.5221,1.49279,1.30273,0.10021,0.0,4546.0,総数,,,,-,14,125,144,81,27,158,16950,60.39399,0.0,0.0,0.0,0.0,0.0,425.0,120.0,0.0,0.0,138.79053459020764,34.915950188775625,10.095162641953554,545.0,伊豆市土肥,伊豆市土肥,code_in_car30
22305021029,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21029.0,21029.0,4.0,104,7.82701,1.0,6.0,6.0,3.0,0.0,2.0,1.0,0.0,5.0,5.0,7.0,8.0,8.0,4.0,13.0,12.0,7.0,8.0,6.0,2.0,0.0,0.0379,0.31176,0.2208,0.07377,0.0,0.05674,0.03201,0.0,0.1750499999999999,0.1956,0.30765,0.46008,0.5056,0.32404,1.2213500000000002,1.34364,0.8407,0.91864,0.6012599999999999,0.20042,0.0,5064.0,総数,,,,-,13,39,52,35,16,40,6168,59.80769,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7934304185264,34.73743372966215,10.177419623031394,488.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22222054038,伊豆市,土肥,伊豆市,土肥,伊豆市土肥,静岡県,伊豆市,土肥,,伊豆市土肥,22222.0,54038.0,54038.0,4.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.0,総数,秘匿地域,53013.0,,X,X,X,X,X,X,X,X,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80800416804453,34.913520342206596,10.261285906381069,0.0,伊豆市土肥,伊豆市土肥,code_in_car30
22305018000,松崎町,明伏,松崎町,明伏,松崎町明伏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82878172780283,34.74711474275301,10.386824023897296,0.0,松崎町明伏,松崎町明伏,code_in_car30
22222054014,伊豆市,小土肥,伊豆市,小土肥,伊豆市小土肥,静岡県,伊豆市,小土肥,,伊豆市小土肥,22222.0,54014.0,54014.0,4.0,83,5.6925300000000005,3.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,6.0,4.0,8.0,6.0,11.0,5.0,6.0,6.0,5.0,2.0,1.0,0.0,0.1137,0.15588,0.1472,0.02459,0.02367,0.11348,0.03201,0.13412,0.07002,0.23472,0.1758,0.46008,0.3792,0.89111,0.46975,0.67182,0.7206,0.57415,0.20042,0.10021,0.0,4560.0,総数,,,,-,10,37,36,20,8,47,4567,55.5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.78702139800896,34.92022560320896,10.508688949745135,0.0,伊豆市小土肥,伊豆市小土肥,code_in_car30
22305022025,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22025.0,22025.0,4.0,57,4.06308,0.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,8.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.15588,0.184,0.07377,0.02367,0.0,0.0,0.03353,0.10503,0.15648,0.13185,0.17253,0.2528,0.32404,0.7516,1.00773,0.3603,0.22966,0.10021,0.0,0.0,5069.0,総数,,,,-,8,22,27,15,3,23,3131,55.42982,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,138.783314714489,34.73290631290673,10.519133042108983,138.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22305022024,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22024.0,22024.0,4.0,124,9.717630000000002,2.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,6.0,10.0,12.0,6.0,13.0,15.0,11.0,16.0,11.0,4.0,1.0,0.0,0.0758,0.05196,0.0736,0.12295,0.07101,0.02837,0.03201,0.03353,0.10503,0.23472,0.4395,0.69012,0.3792,1.05313,1.40925,1.23167,1.9216,1.26313,0.40084,0.10021,0.0,5068.0,総数,,,,-,5,48,71,43,16,56,7801,63.41129,36.0,0.0,143.0,0.0,149.0,0.0,0.0,0.0,0.0,138.77788065366437,34.73202870383845,10.568422591927538,328.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22222054016,伊豆市,小土肥,伊豆市,小土肥,伊豆市小土肥,静岡県,伊豆市,小土肥,,伊豆市小土肥,22222.0,54016.0,54016.0,4.0,97,8.94494,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,7.0,7.0,10.0,9.0,15.0,21.0,7.0,1.0,0.0,0.05196,0.0368,0.04918,0.0,0.0,0.0,0.1005899999999999,0.10503,0.07824,0.04395,0.17253,0.2528,0.56707,0.6576500000000001,1.1197,1.0809,1.72245,2.1044099999999997,0.7014699999999999,0.10021,4562.0,総数,,,,-,2,18,77,63,44,23,7370,76.47938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79142838842586,34.92174289565053,10.74310006082179,0.0,伊豆市小土肥,伊豆市小土肥,code_in_car30
22305021027,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21027.0,21027.0,4.0,109,8.286850000000001,0.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,5.0,10.0,3.0,11.0,11.0,10.0,12.0,8.0,13.0,6.0,5.0,3.0,0.0,0.0,0.0,0.1472,0.07377,0.02367,0.0,0.06402,0.06706,0.1750499999999999,0.3912,0.13185,0.63261,0.6952,0.8101,1.1274000000000002,0.89576,1.5613,0.68898,0.50105,0.3006299999999999,0.0,5062.0,総数,,,,-,4,48,57,35,14,55,6895,63.75688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79747594524437,34.73289380705607,10.752834747861774,0.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22222062000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8738687448197,34.87322539154874,10.83383697039507,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222054015,伊豆市,小土肥,伊豆市,小土肥,伊豆市小土肥,静岡県,伊豆市,小土肥,,伊豆市小土肥,22222.0,54015.0,54015.0,4.0,85,6.02515,1.0,2.0,4.0,3.0,1.0,1.0,0.0,3.0,11.0,5.0,3.0,1.0,8.0,11.0,8.0,8.0,6.0,5.0,3.0,1.0,0.0,0.0379,0.10392,0.1472,0.07377,0.02367,0.02837,0.0,0.1005899999999999,0.38511,0.1956,0.13185,0.05751,0.5056,0.89111,0.7516,0.89576,0.7206,0.57415,0.3006299999999999,0.10021,0.0,4561.0,総数,,,,-,7,36,42,23,9,44,4915,58.32353,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,138.7861614162529,34.923862240339986,10.897280123943652,95.0,伊豆市小土肥,伊豆市小土肥,code_in_car30
22305022026,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22026.0,22026.0,4.0,60,4.463100000000001,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,3.0,6.0,9.0,12.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0758,0.05196,0.0,0.0,0.0,0.0,0.03201,0.1005899999999999,0.07002,0.15648,0.21975,0.17253,0.3792,0.72909,1.1274000000000002,0.22394,0.1201,0.80381,0.20042,0.0,0.0,5070.0,総数,,,,-,3,24,33,12,9,33,3725,62.58333,107.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7902273281115,34.73005785476201,10.925310601801058,133.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22222063000,伊豆市,持越,伊豆市,持越,伊豆市持越,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86691569846596,34.88722659077762,11.14284791102099,0.0,伊豆市持越,伊豆市持越,code_in_car30
22305025000,松崎町,石部,松崎町,石部,松崎町石部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.76221171114128,34.72519332354798,11.320019857714275,0.0,松崎町石部,松崎町石部,code_in_car30
22222054017,伊豆市,小土肥,伊豆市,小土肥,伊豆市小土肥,静岡県,伊豆市,小土肥,,伊豆市小土肥,22222.0,54017.0,54017.0,4.0,71,5.606860000000001,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,10.0,12.0,4.0,8.0,6.0,2.0,2.0,0.0,0.0,0.05196,0.0368,0.0,0.02367,0.05674,0.06402,0.1005899999999999,0.10503,0.11736,0.13185,0.23004,0.2528,0.8101,1.1274000000000002,0.44788,0.9608,0.68898,0.20042,0.20042,0.0,4563.0,総数,,,,-,2,25,44,22,10,35,4566,64.80986,0.0,0.0,0.0,146.0,0.0,93.0,98.0,0.0,0.0,138.8018297237598,34.92600923419198,11.417268224429353,337.0,伊豆市小土肥,伊豆市小土肥,code_in_car30
22305014000,松崎町,池代,松崎町,池代,松崎町池代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8681714468844,34.76339006639227,11.444203015869135,0.0,松崎町池代,松崎町池代,code_in_car30
22305021028,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21028.0,21028.0,4.0,50,3.90814,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,5.0,3.0,4.0,10.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.02459,0.0,0.0,0.03201,0.06706,0.10503,0.15648,0.04395,0.28755,0.1896,0.32404,0.9395,1.23167,0.2402,0.22966,0.0,0.0,0.0,5063.0,総数,,,,-,1,20,29,15,2,23,3148,63.46,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8196036113911,34.72836381738787,11.866784810174934,38.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22305020000,松崎町,小杉原,松崎町,小杉原,松崎町小杉原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.84425765272533,34.735003772281715,12.283485948342667,0.0,松崎町小杉原,松崎町小杉原,code_in_car30
22222054034,伊豆市,小土肥,伊豆市,小土肥,伊豆市小土肥,静岡県,伊豆市,小土肥,,伊豆市小土肥,22222.0,54034.0,54034.0,4.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4564.0,総数,,,,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8071928603792,34.934134033063934,12.418724785797366,0.0,伊豆市小土肥,伊豆市小土肥,code_in_car30
22305026000,松崎町,雲見,松崎町,雲見,松崎町雲見,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75091071364614,34.71590807525903,12.449060092806128,0.0,松崎町雲見,松崎町雲見,code_in_car30
22305022028,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22028.0,22028.0,4.0,117,8.800210000000002,4.0,4.0,5.0,1.0,0.0,2.0,0.0,5.0,4.0,4.0,7.0,9.0,7.0,21.0,12.0,10.0,8.0,9.0,4.0,1.0,0.0,0.1516,0.20784,0.184,0.02459,0.0,0.05674,0.0,0.16765,0.14004,0.15648,0.30765,0.51759,0.4424,1.70121,1.1274000000000002,1.1197,0.9608,1.03347,0.40084,0.10021,0.0,5071.0,総数,,,,-,13,39,65,32,14,59,6973,60.09829,32.0,0.0,141.0,0.0,119.0,0.0,0.0,31.0,141.0,138.80774206291534,34.71545490436713,12.867259628419148,464.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22304051000,南伊豆町,天神原,南伊豆町,天神原,南伊豆町天神原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,138.7709758881361,34.704431125697205,13.609909074509503,25.0,南伊豆町天神原,南伊豆町天神原,code_in_car30
22203177017,沼津市,戸田舟山,沼津市,戸田舟山,沼津市戸田舟山,静岡県,沼津市,戸田,舟山,沼津市戸田舟山,22203.0,177017.0,177017.0,4.0,47,3.96835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,3.0,6.0,5.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02837,0.0,0.0,0.03501,0.0,0.13185,0.5751,0.1896,0.48606,0.46975,0.44788,0.6005,0.80381,0.20042,0.0,0.0,2135.0,総数,,,,-,-,18,29,18,9,24,3255,69.75532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7828652414072,34.94896406656017,13.636443831672704,0.0,沼津市戸田舟山,沼津市戸田舟山,code_in_car30
22222070000,伊豆市,上船原,伊豆市,上船原,伊豆市上船原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86605176948453,34.922825103433645,13.841151683782074,0.0,伊豆市上船原,伊豆市上船原,code_in_car30
22304061000,南伊豆町,蛇石,南伊豆町,蛇石,南伊豆町蛇石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79284858399225,34.70158864459657,14.088021008928045,0.0,南伊豆町蛇石,南伊豆町蛇石,code_in_car30
22222059000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92718381064944,34.855774818546884,14.748485592748043,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22304053000,南伊豆町,伊浜,南伊豆町,伊浜,南伊豆町伊浜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,140.0,0.0,182.0,0.0,0.0,138.7577534288677,34.69424483961053,14.780721320000358,322.0,南伊豆町伊浜,南伊豆町伊浜,code_in_car30
22219046000,下田市,加増野,下田市,加増野,下田市加増野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,138.8684346769966,34.721367694098724,14.805219739439032,64.0,下田市加増野,下田市加増野,code_in_car30
22222061000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.91996922820798,34.889109228920205,15.379454728397375,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222071000,伊豆市,上船原,伊豆市,上船原,伊豆市上船原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.90304067257432,34.91661042942812,15.752928741524684,0.0,伊豆市上船原,伊豆市上船原,code_in_car30
22222058000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93260960673425,34.884830995887235,16.22284545218209,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222057000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0,0.0,138.9304846655912,34.89010527728123,16.289323229383008,232.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222060000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.94972224249233,34.8894024330429,17.857927482920715,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
