CITY_NAME,S_NAME,dominant,max_count,sel_dominant,sel_max_count,match_type2
小平市,上水南町一丁目,医療法人社団　武蔵野会　一橋病院,1588,緑風荘病院,512,exact
小平市,上水南町二丁目,国立研究開発法人　国立精神・神経医療研究センター病院,574,緑風荘病院,568,exact
小平市,上水南町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,1159,緑風荘病院,456,exact
小平市,上水南町四丁目,社会福祉法人　聖ヨハネ会　桜町病院,1129,杏林大学医学部付属病院,108,exact
小平市,喜平町一丁目,社会福祉法人　聖ヨハネ会　桜町病院,1260,杏林大学医学部付属病院,81,exact
小平市,喜平町二丁目,学園診療所,564,杏林大学医学部付属病院,164,exact
小平市,喜平町三丁目,公立昭和病院,1470,佐々総合病院,609,exact
小平市,津田町一丁目,緑風荘病院,295,緑風荘病院,295,exact
小平市,津田町二丁目,緑風荘病院,1015,緑風荘病院,1015,exact
小平市,津田町三丁目,緑風荘病院,956,緑風荘病院,956,exact
小平市,学園西町一丁目,医療法人社団　武蔵野会　一橋病院,5256,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,358,exact
小平市,学園西町二丁目,学園診療所,2890,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,394,exact
小平市,学園西町三丁目,一般社団法人　小平市医師会　応急診療所,3002,緑風荘病院,784,exact
小平市,学園東町,公立昭和病院,1651,緑風荘病院,432,exact
小平市,学園東町一丁目,学園診療所,2026,緑風荘病院,747,exact
小平市,学園東町二丁目,公立昭和病院,1686,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,379,exact
小平市,学園東町三丁目,公立昭和病院,612,緑風荘病院,236,exact
小平市,美園町一丁目,みその診療所,2198,緑風荘病院,666,exact
小平市,美園町二丁目,公立昭和病院,1537,緑風荘病院,183,exact
小平市,美園町三丁目,社会福祉法人　多摩済生医療団　多摩済生病院,2388,緑風荘病院,526,exact
小平市,回田町,公立昭和病院,2801,佐々総合病院,748,exact
小平市,御幸町,社会福祉法人　聖ヨハネ会　桜町病院,1312,緑風荘病院,131,exact
小平市,天神町一丁目,公立昭和病院,3231,緑風荘病院,578,exact
小平市,天神町二丁目,公立昭和病院,1910,緑風荘病院,153,exact
小平市,天神町三丁目,公立昭和病院,610,緑風荘病院,100,exact
小平市,天神町四丁目,公立昭和病院,2182,緑風荘病院,476,exact
小平市,大沼町一丁目,公立昭和病院,2289,緑風荘病院,706,exact
小平市,大沼町二丁目,公立昭和病院,1360,東久留米市休日診療所,283,exact
小平市,大沼町三丁目,公立昭和病院,818,緑風荘病院,149,exact
小平市,大沼町四丁目,医療法人社団　好仁会　滝山病院,1837,緑風荘病院,233,exact
小平市,大沼町五丁目,公立昭和病院,427,緑風荘病院,44,exact
小平市,大沼町六丁目,公立昭和病院,977,緑風荘病院,395,exact
小平市,大沼町七丁目,公立昭和病院,2570,緑風荘病院,507,exact
小平市,花小金井南町一丁目,公立昭和病院,2138,佐々総合病院,697,exact
小平市,花小金井南町二丁目,公立昭和病院,469,佐々総合病院,381,exact
小平市,花小金井南町三丁目,公立昭和病院,1600,佐々総合病院,848,exact
小平市,花小金井一丁目,公立昭和病院,2206,佐々総合病院,999,exact
小平市,花小金井二丁目,佐々総合病院,1421,佐々総合病院,1421,exact
小平市,花小金井三丁目,公立昭和病院,1746,東久留米市休日診療所,779,exact
小平市,花小金井四丁目,公立昭和病院,1346,緑風荘病院,796,exact
小平市,花小金井五丁目,公立昭和病院,2877,佐々総合病院,969,exact
小平市,花小金井六丁目,公立昭和病院,1403,佐々総合病院,479,exact
小平市,花小金井七丁目,公立昭和病院,4249,佐々総合病院,227,exact
小平市,花小金井八丁目,公立昭和病院,5386,佐々総合病院,375,exact
東村山市,本町一丁目,社会医療法人社団　愛有会　久米川病院,4163,緑風荘病院,1208,exact
東村山市,本町二丁目,医療法人　泰一会　多摩北整形外科病院,1621,緑風荘病院,496,exact
東村山市,本町三丁目,社会医療法人社団　愛有会　久米川病院,3470,緑風荘病院,777,exact
東村山市,本町四丁目,社会医療法人社団　愛有会　久米川病院,9664,緑風荘病院,2486,exact
東村山市,久米川町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,2564,緑風荘病院,838,exact
東村山市,久米川町二丁目,東村山市休日準夜応急診療所,2800,緑風荘病院,511,exact
東村山市,久米川町三丁目,社会医療法人社団　愛有会　久米川病院,1729,緑風荘病院,643,exact
東村山市,久米川町四丁目,東村山市休日準夜応急診療所,3933,緑風荘病院,557,exact
東村山市,久米川町五丁目,愛の泉診療所,945,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,460,exact
東村山市,秋津町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1688,順天堂大学医学部附属練馬病院,319,exact
東村山市,秋津町二丁目,医療法人社団　新新会　多摩あおば病院,1156,緑風荘病院,297,exact
東村山市,秋津町三丁目,愛の泉診療所,4514,緑風荘病院,519,exact
東村山市,秋津町四丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,2680,緑風荘病院,752,exact
東村山市,秋津町五丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1589,杏林大学医学部付属病院,222,exact
東村山市,青葉町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,7450,東久留米市休日診療所,458,exact
東村山市,青葉町二丁目,医療法人社団　新新会　多摩あおば病院,10548,緑風荘病院,605,exact
東村山市,青葉町三丁目,医療法人社団　恵友会　三恵病院,6078,緑風荘病院,191,exact
東村山市,青葉町四丁目,医療法人社団　新新会　多摩あおば病院,355,緑風荘病院,23,exact
東村山市,恩多町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1722,緑風荘病院,1012,exact
東村山市,恩多町二丁目,緑風荘病院,3766,緑風荘病院,3766,exact
東村山市,恩多町三丁目,社会医療法人社団　愛有会　久米川病院,1416,緑風荘病院,1254,exact
東村山市,恩多町四丁目,社会医療法人社団　愛有会　久米川病院,1878,緑風荘病院,586,exact
東村山市,恩多町五丁目,医療法人社団　新新会　多摩あおば病院,2518,緑風荘病院,1213,exact
東村山市,萩山町一丁目,緑風荘病院,4347,緑風荘病院,4347,exact
東村山市,萩山町二丁目,緑風荘病院,6872,緑風荘病院,6872,exact
東村山市,萩山町三丁目,緑風荘病院,13559,緑風荘病院,13559,exact
東村山市,萩山町四丁目,緑風荘病院,2640,緑風荘病院,2640,exact
東村山市,萩山町五丁目,緑風荘病院,2060,緑風荘病院,2060,exact
東村山市,栄町一丁目,緑風荘病院,3754,緑風荘病院,3754,exact
東村山市,栄町二丁目,緑風荘病院,4999,緑風荘病院,4999,exact
東村山市,栄町三丁目,緑風荘病院,18130,緑風荘病院,18130,exact
東村山市,富士見町一丁目,緑風荘病院,14825,緑風荘病院,14825,exact
東村山市,富士見町二丁目,緑風荘病院,2643,緑風荘病院,2643,exact
東村山市,富士見町三丁目,緑風荘病院,4380,緑風荘病院,4380,exact
東村山市,富士見町四丁目,緑風荘病院,1444,緑風荘病院,1444,exact
東村山市,富士見町五丁目,緑風荘病院,2071,緑風荘病院,2071,exact
東村山市,美住町一丁目,緑風荘病院,11384,緑風荘病院,11384,exact
東村山市,美住町二丁目,東村山市休日準夜応急診療所,1962,緑風荘病院,1022,exact
東村山市,廻田町一丁目,緑風荘病院,1494,緑風荘病院,1494,exact
東村山市,廻田町二丁目,緑風荘病院,2051,緑風荘病院,2051,exact
東村山市,廻田町三丁目,緑風荘病院,799,緑風荘病院,799,exact
東村山市,廻田町四丁目,東村山市休日準夜応急診療所,1081,緑風荘病院,977,exact
東村山市,多摩湖町一丁目,東村山市休日準夜応急診療所,711,緑風荘病院,275,exact
東村山市,多摩湖町二丁目,東村山市休日準夜応急診療所,411,緑風荘病院,304,exact
東村山市,多摩湖町三丁目,緑風荘病院,718,緑風荘病院,718,exact
東村山市,多摩湖町四丁目,公立昭和病院,620,東久留米市休日診療所,347,exact
東村山市,諏訪町一丁目,社会福祉法人　白十字会　東京白十字病院,2482,緑風荘病院,729,exact
東村山市,諏訪町二丁目,社会福祉法人　白十字会　東京白十字病院,2640,佐々総合病院,339,exact
東村山市,諏訪町三丁目,東村山診療所,1074,佐々総合病院,99,exact
東村山市,野口町一丁目,東村山市休日準夜応急診療所,1688,緑風荘病院,235,exact
東村山市,野口町二丁目,社会福祉法人　白十字会　東京白十字病院,1226,緑風荘病院,734,exact
東村山市,野口町三丁目,東村山市休日準夜応急診療所,1891,緑風荘病院,439,exact
東村山市,野口町四丁目,医療法人　泰一会　多摩北整形外科病院,1290,緑風荘病院,851,exact
国分寺市,東元町一丁目,医療法人社団　啓医会　国分寺内科中央病院,2597,緑風荘病院,244,exact
国分寺市,東元町二丁目,医療法人社団　啓医会　国分寺内科中央病院,2591,杏林大学医学部付属病院,80,exact
国分寺市,東元町三丁目,公益財団法人　井之頭病院,570,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,277,exact
国分寺市,東元町四丁目,医療法人財団　慈生会　野村病院,645,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,366,exact
国分寺市,西元町二丁目,杏林大学医学部付属病院,522,杏林大学医学部付属病院,522,exact
国分寺市,西元町三丁目,医療法人社団　啓医会　国分寺内科中央病院,349,東久留米市休日診療所,58,exact
国分寺市,南町一丁目,医療法人社団　福仁会　国分寺南町診療所,1126,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,82,exact
国分寺市,南町二丁目,医療法人社団　福仁会　国分寺南町診療所,2523,杏林大学医学部付属病院,261,exact
国分寺市,南町三丁目,杏林大学医学部付属病院,826,杏林大学医学部付属病院,826,exact
国分寺市,泉町一丁目,東京都臨時医療施設（国立病院機構東京病院）,996,杏林大学医学部付属病院,216,exact
国分寺市,泉町二丁目,国立研究開発法人　国立精神・神経医療研究センター病院,1786,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,240,exact
国分寺市,泉町三丁目,社会福祉法人　浴光会　国分寺病院,604,杏林大学医学部付属病院,366,exact
国分寺市,本町一丁目,医療法人社団　福仁会　国分寺南町診療所,349,緑風荘病院,338,exact
国分寺市,本町二丁目,三多摩医療生活協同組合　国分寺診療所,1014,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,247,exact
国分寺市,本町三丁目,三多摩医療生活協同組合　国分寺診療所,690,緑風荘病院,164,exact
国分寺市,本町四丁目,三多摩医療生活協同組合　国分寺診療所,1613,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,401,exact
国分寺市,本多一丁目,三多摩医療生活協同組合　国分寺診療所,778,杏林大学医学部付属病院,394,exact
国分寺市,本多二丁目,杏林大学医学部付属病院,574,杏林大学医学部付属病院,574,exact
国分寺市,本多三丁目,三多摩医療生活協同組合　国分寺診療所,820,杏林大学医学部付属病院,345,exact
国分寺市,本多四丁目,公立昭和病院,340,杏林大学医学部付属病院,57,exact
国分寺市,本多五丁目,三多摩医療生活協同組合　国分寺診療所,885,杏林大学医学部付属病院,847,exact
国分寺市,東恋ケ窪一丁目,三多摩医療生活協同組合　国分寺診療所,872,,0,exact
国分寺市,東恋ケ窪二丁目,三多摩医療生活協同組合　国分寺診療所,1194,,0,exact
国分寺市,東恋ケ窪三丁目,社会福祉法人　浴光会　国分寺病院,4802,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,297,exact
国分寺市,東恋ケ窪四丁目,社会福祉法人　浴光会　国分寺病院,3150,緑風荘病院,652,exact
国分寺市,東恋ケ窪五丁目,緑風荘病院,355,緑風荘病院,355,exact
国分寺市,東恋ケ窪六丁目,小金井リハビリテーション病院,974,杏林大学医学部付属病院,367,exact
国分寺市,西恋ケ窪一丁目,小金井リハビリテーション病院,530,杏林大学医学部付属病院,304,exact
国分寺市,西恋ケ窪二丁目,杏林大学医学部付属病院,219,杏林大学医学部付属病院,219,exact
国分寺市,西恋ケ窪三丁目,社会福祉法人　浴光会　国分寺病院,185,緑風荘病院,49,exact
国分寺市,西恋ケ窪四丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,823,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,56,exact
国分寺市,東戸倉一丁目,社会福祉法人　浴光会　国分寺病院,338,緑風荘病院,117,exact
国分寺市,東戸倉二丁目,社会福祉法人　浴光会　国分寺病院,889,緑風荘病院,69,exact
国分寺市,戸倉一丁目,やさか記念病院,195,杏林大学医学部付属病院,118,exact
国分寺市,戸倉二丁目,小金井リハビリテーション病院,263,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,188,exact
国分寺市,戸倉四丁目,小金井リハビリテーション病院,443,杏林大学医学部付属病院,254,exact
国分寺市,日吉町四丁目,緑成会病院,638,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,206,exact
国分寺市,新町一丁目,三多摩医療生活協同組合　国分寺診療所,209,緑風荘病院,81,exact
国分寺市,並木町一丁目,医療法人社団　武蔵野会　一橋病院,310,緑風荘病院,132,exact
国分寺市,北町一丁目,国立研究開発法人　国立精神・神経医療研究センター病院,316,緑風荘病院,88,exact
国分寺市,北町二丁目,小金井リハビリテーション病院,62,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,35,exact
国分寺市,北町四丁目,緑風荘病院,155,緑風荘病院,155,exact
国分寺市,北町五丁目,公立昭和病院,83,緑風荘病院,81,exact
東大和市,奈良橋三丁目,緑風荘病院,226,緑風荘病院,226,exact
東大和市,奈良橋五丁目,緑成会病院,85,東久留米市休日診療所,34,exact
東大和市,奈良橋六丁目,医療法人財団　美生会　小金井病院,383,緑風荘病院,234,exact
東大和市,湖畔三丁目,やまと苑診療所,1224,緑風荘病院,252,exact
東大和市,高木一丁目,東村山診療所,289,緑風荘病院,57,exact
東大和市,高木二丁目,緑風荘病院,884,緑風荘病院,884,exact
東大和市,高木三丁目,緑風荘病院,410,緑風荘病院,410,exact
東大和市,狭山一丁目,やまと苑診療所,1805,緑風荘病院,274,exact
東大和市,狭山二丁目,やまと苑診療所,1877,緑風荘病院,148,exact
東大和市,狭山三丁目,やまと苑診療所,779,緑風荘病院,214,exact
東大和市,狭山四丁目,緑風荘病院,893,緑風荘病院,893,exact
東大和市,狭山五丁目,緑風荘病院,331,緑風荘病院,331,exact
東大和市,清水一丁目,やまと苑診療所,758,緑風荘病院,177,exact
東大和市,清水二丁目,緑風荘病院,341,緑風荘病院,341,exact
東大和市,清水三丁目,緑風荘病院,839,緑風荘病院,839,exact
東大和市,清水四丁目,緑風荘病院,851,緑風荘病院,851,exact
東大和市,清水五丁目,緑風荘病院,346,緑風荘病院,346,exact
東大和市,清水六丁目,緑風荘病院,813,緑風荘病院,813,exact
東大和市,中央一丁目,医療法人社団　幸悠会　逸見病院,518,緑風荘病院,514,exact
東大和市,中央二丁目,公立昭和病院,522,緑風荘病院,415,exact
東大和市,中央三丁目,公立昭和病院,79,,0,exact
東大和市,中央四丁目,緑風荘病院,358,緑風荘病院,358,exact
東大和市,南街一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,112,緑風荘病院,87,exact
東大和市,仲原一丁目,緑風荘病院,236,緑風荘病院,236,exact
東大和市,仲原二丁目,緑風荘病院,756,緑風荘病院,756,exact
東大和市,仲原三丁目,公立昭和病院,379,緑風荘病院,277,exact
東大和市,仲原四丁目,緑風荘病院,686,緑風荘病院,686,exact
東大和市,向原一丁目,みその診療所,268,杏林大学医学部付属病院,223,exact
東大和市,向原二丁目,やまと苑診療所,146,緑風荘病院,105,exact
東大和市,向原三丁目,緑風荘病院,197,緑風荘病院,197,exact
東大和市,向原四丁目,国立研究開発法人　国立精神・神経医療研究センター病院,786,緑風荘病院,268,exact
東大和市,向原五丁目,医療法人　泰一会　多摩北整形外科病院,537,緑風荘病院,308,exact
東大和市,向原六丁目,緑風荘病院,623,緑風荘病院,623,exact
東大和市,清原一丁目,緑風荘病院,216,緑風荘病院,216,exact
東大和市,清原二丁目,緑風荘病院,567,緑風荘病院,567,exact
東大和市,清原三丁目,公立昭和病院,651,緑風荘病院,558,exact
東大和市,清原四丁目,緑風荘病院,230,緑風荘病院,230,exact
東大和市,新堀一丁目,緑風荘病院,757,緑風荘病院,757,exact
東大和市,新堀二丁目,緑風荘病院,287,緑風荘病院,287,exact
東大和市,新堀三丁目,公立昭和病院,571,緑風荘病院,548,exact
清瀬市,上清戸一丁目,東京都臨時医療施設（国立病院機構東京病院）,869,佐々総合病院,161,exact
清瀬市,上清戸二丁目,公益財団法人　結核予防会　複十字病院,1319,佐々総合病院,203,exact
清瀬市,元町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1498,順天堂大学医学部附属練馬病院,538,exact
清瀬市,元町二丁目,清瀬診療所,2757,順天堂大学医学部附属練馬病院,492,exact
清瀬市,中清戸一丁目,清瀬診療所,1030,緑風荘病院,134,exact
清瀬市,中清戸二丁目,みその診療所,806,順天堂大学医学部附属練馬病院,312,exact
清瀬市,中清戸三丁目,医療法人財団　きよせ旭が丘記念病院,316,東久留米市休日診療所,88,exact
清瀬市,中清戸四丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,904,順天堂大学医学部附属練馬病院,203,exact
清瀬市,中清戸五丁目,医療法人社団　新新会　多摩あおば病院,1219,佐々総合病院,484,exact
清瀬市,下清戸一丁目,医療法人社団　弘善会　清瀬富士見病院,726,順天堂大学医学部附属練馬病院,316,exact
清瀬市,下清戸二丁目,医療法人社団　岸清会　清瀬下宿中央診療所,442,緑風荘病院,165,exact
清瀬市,下清戸三丁目,医療法人財団　きよせ旭が丘記念病院,99,順天堂大学医学部附属練馬病院,66,exact
清瀬市,下清戸四丁目,公益財団法人　結核予防会　複十字病院,293,順天堂大学医学部附属練馬病院,69,exact
清瀬市,下清戸五丁目,社会福祉法人　上宮会　清瀬リハビリテーション病院,510,,0,exact
清瀬市,下宿一丁目,医療法人社団　岸清会　清瀬下宿中央診療所,2124,順天堂大学医学部附属練馬病院,138,exact
清瀬市,下宿二丁目,医療法人社団　岸清会　清瀬下宿中央診療所,813,緑風荘病院,96,exact
清瀬市,下宿三丁目,医療法人社団　岸清会　清瀬下宿中央診療所,311,,0,exact
清瀬市,旭が丘一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,692,順天堂大学医学部附属練馬病院,100,exact
清瀬市,旭が丘二丁目,医療法人社団　岸清会　清瀬下宿中央診療所,2418,東久留米市休日診療所,637,exact
清瀬市,旭が丘三丁目,杏林大学医学部付属病院,188,杏林大学医学部付属病院,188,exact
清瀬市,旭が丘四丁目,東京都臨時医療施設（国立病院機構東京病院）,72,順天堂大学医学部附属練馬病院,26,exact
清瀬市,旭が丘五丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,696,緑風荘病院,250,exact
清瀬市,旭が丘六丁目,保養会　竹丘病院,121,,0,exact
清瀬市,中里一丁目,清瀬診療所,2191,順天堂大学医学部附属練馬病院,128,exact
清瀬市,中里二丁目,医療法人社団　雅会　山本病院,828,順天堂大学医学部附属練馬病院,325,exact
清瀬市,中里三丁目,清瀬診療所,974,杏林大学医学部付属病院,133,exact
清瀬市,中里四丁目,東京都臨時医療施設（国立病院機構東京病院）,749,東久留米市休日診療所,135,exact
清瀬市,中里五丁目,医療法人財団　きよせ旭が丘記念病院,462,順天堂大学医学部附属練馬病院,462,exact
清瀬市,中里六丁目,医療法人社団　岸清会　清瀬下宿中央診療所,484,順天堂大学医学部附属練馬病院,84,exact
清瀬市,野塩一丁目,医療法人社団　雅会　山本病院,3112,東久留米市休日診療所,367,exact
清瀬市,野塩二丁目,医療法人社団　雅会　山本病院,1853,佐々総合病院,113,exact
清瀬市,野塩三丁目,公益財団法人　結核予防会　複十字病院,717,緑風荘病院,108,exact
